Province/Territory,Program Stream,Employer ,Address ,Occupation ,Incorporate Status,Requested LMIAs,Requested Positions
Quebec,   Low Wage,Paysagiste JFR,"Montréal, QC H2B 2Y5",8612-Landscaping and grounds maintenance labourers,Corporation,1,3
Quebec,   Low Wage,Résidence Le Brunois,"SAINT-BRUNO, QC G0W 2L0","3413-Nurse aides, orderlies and patient service associates",Corporation,1,1
Quebec, Global Talent Stream,Alithya Canada Inc.,"Montréal, QC H3B 3A5",2171-Information systems analysts and consultants,Unknown,1,1
Ontario,    High Wage,1000155466 Ontario Inc.,"Brampton, ON L6R 2J7",0621-Retail and wholesale trade managers,Unknown,1,1
Ontario,    High Wage,10738883 Canada Inc,"Mississauga, ON L5L 4J5","0513-Recreation, sports and fitness program and service directors",Unknown,1,1
Ontario,    High Wage,11090062 Canada Inc.,"Nepean, ON K2G 0A7",1241-Administrative assistants,Unknown,1,1
Ontario,    High Wage,11931636 canada inc,"Nepean, ON K2G 5V2",1311-Accounting technicians and bookkeepers,Unknown,1,1
Ontario,    High Wage,12283891 CANADA INC.,"OTTAWA, ON K1S 3Y1",0631-Restaurant and food service managers,Unknown,1,1
Ontario,    High Wage,12934124 Canada Inc. Company Number,"Mississauga, ON L4W 1Z1","1215-Supervisors, supply chain, tracking and scheduling co-ordination occupations",Unknown,1,1
Ontario,    High Wage,2099042 Ontario Ltd,"Perth, ON K7H 3C9",2234-Construction estimators,Unknown,1,1
Ontario,    High Wage,2136643 Ontario Inc.,"Toronto, ON M2K 1E3",2174-Computer programmers and interactive media developers,Unknown,1,1
Ontario,    High Wage,2232665 ONTARIO INC,"MISSISSAUGA, ON L4W 1T9",7511-Transport truck drivers,Unknown,1,5
Ontario,    High Wage,2234105 Ontario Inc.,"Brampton, ON L6W 3J7",1311-Accounting technicians and bookkeepers,Unknown,1,1
Ontario,    High Wage,2350936 Ontario Inc,"Mississauga, ON L4W 2T2",7511-Transport truck drivers,Unknown,1,4
Ontario,    High Wage,2600366 Ontario Inc.,"Toronto, ON M5S 3K6",1524-Purchasing and inventory control workers,Unknown,1,1
Ontario,    High Wage,2814677 ONTARIO INC,"MISSISSAUGA, ON L5S 1V4",0711-Construction managers,Unknown,1,1
Ontario,    High Wage,2816937 Ontario Limited,"Summerstown, ON K0C 2E0",7311-Construction millwrights and industrial mechanics,Corporation,1,1
Ontario,    High Wage,9109056 Canada Inc.,"Ottawa, ON K1B 3T4",7292-Glaziers,Unknown,1,2
Ontario,    High Wage,9941711 Canada Incorporated,"Guelph, ON N1L 1N5",7511-Transport truck drivers,Unknown,1,3
Ontario,    High Wage,A Prime Plumbing Ltd.,"Bradford, ON L3Z 0S5",7611-Construction trades helpers and labourers,Unknown,2,2
Ontario,    High Wage,Akman Construction Inc,"Kanata, ON K2V 1A1",0711-Construction managers,Unknown,1,1
Ontario,    High Wage,ALL ROUTES LOGISTICS INC.,"Mississauga, ON L5T 1E7",7511-Transport truck drivers,Unknown,1,2
Ontario,    High Wage,AMG Properties Inc.,"Oakville, ON L6L 1A4","0412-Government managers - economic analysis, policy development and program administration",Unknown,1,1
Ontario,    High Wage,Animals Inc.,"TORONTO, ON M6J 2R9","5131-Producers, directors, choreographers and related occupations",Corporation,1,1
Ontario,    High Wage,Autobahn Freight Lines Ltd.,"Brampton, ON L6T 2H4",7511-Transport truck drivers,Unknown,1,2
Ontario,    High Wage,AV BASE Systems Inc.,"London, ON N6E 1R2",2282-User support technicians,Unknown,1,1
Ontario,    High Wage,B Negative LLC,"TORONTO, ON M5A 2N4","5131-Producers, directors, choreographers and related occupations",Corporation,1,1
Ontario,    High Wage,Bolton Toyota,"Bolton, ON L7E 1S7","7321-Automotive service technicians, truck and bus mechanics and mechanical repairers",Unknown,1,2
Ontario,    High Wage,Breez Group Inc.,"Mississauga, ON L5N 1V9","0013-Senior managers - financial, communications and other business services",Unknown,1,1
Ontario,    High Wage,BTM Builders Inc.,"Nepean, ON K2G 5Z3",7441-Residential and commercial installers and servicers,Unknown,1,1
Ontario,    High Wage,CPM Group Inc.,"North York, ON M3N 1W7",7271-Carpenters,Unknown,1,1
Ontario,    High Wage,CPM Group Inc.,"North York, ON M3N 1W7",7294-Painters and decorators (except interior decorators),Unknown,1,2
Ontario,    High Wage,Danluc Contracting Ltd.,"Mississauga, ON L5N 1V9",7271-Carpenters,Unknown,1,1
Ontario,    High Wage,eAfric Inc,"Kitchener, ON N2R 1X7",1241-Administrative assistants,Unknown,1,1
Ontario,    High Wage,Edith-Min International Inc,"Oakville, ON L6M 2V8","0124-Advertising, marketing and public relations managers",Unknown,1,1
Ontario,    High Wage,ELEMENTS CARRIER INC,"Caledonia, ON N3W 0E7",1223-Human resources and recruitment officers,Unknown,1,1
Ontario,    High Wage,Essence Beauty Salon Inc.,"Oakville, ON L6J 0B2","0651-Managers in customer and personal services, n.e.c.",Unknown,1,1
Ontario,    High Wage,Fortigaze Technologies Inc,"Mississauga, ON L5V 2X1","0013-Senior managers - financial, communications and other business services",Unknown,1,1
Ontario,    High Wage,Fresh Market Restaurant,"Mississauga, ON L5C 1H3",0631-Restaurant and food service managers,Unknown,1,1
Ontario,    High Wage,Fresh Market Restaurant,"Mississauga, ON L5C 1H3",1431-Accounting and related clerks,Unknown,1,1
Ontario,    High Wage,Furkin Construction Inc,"Richmond Hill, ON L4C 3S7",7281-Bricklayers,Unknown,1,2
Ontario,    High Wage,FUSARO'S INC,"Toronto, ON M5V 2L4",6322-Cooks,Unknown,1,1
Ontario,    High Wage,Gyros and More,"Windsor, ON N8X 5E8",6322-Cooks,Unknown,1,1
Ontario,    High Wage,Henninger's Deisel,"Sudbury, ON P3C 3B7",7312-Heavy-duty equipment mechanics,Unknown,2,2
Ontario,    High Wage,ICG CONSULTING INC,"north york, ON M2N 2H8","0124-Advertising, marketing and public relations managers",Unknown,1,1
Ontario,    High Wage,J&J DOMINION COLLISION SERVICES (2004),"WINDSOR, ON N8X 2A3",7322-Motor vehicle body repairers,Unknown,1,2
Ontario,    High Wage,Jagbir Transport Inc.,"Mississauga, ON L5T 1N8",7511-Transport truck drivers,Unknown,1,2
Ontario,    High Wage,Kant & Kant Associates Inc.,"Brampton, ON L6W 3G4",1311-Accounting technicians and bookkeepers,Unknown,1,1
Ontario,    High Wage,Kegan Sant Inc,"Pickering, ON L1V  2W","5131-Producers, directors, choreographers and related occupations",Corporation,1,1
Ontario,    High Wage,Kionas Construction Inc.,"Kanata, ON K2K 2S7",7441-Residential and commercial installers and servicers,Unknown,1,1
Ontario,    High Wage,Lakefront Hideaway Resort,"Norland, ON K0M 2L0",0632-Accommodation service managers,Unknown,1,1
Ontario,    High Wage,LCD TECH INC.,"MARKHAM, ON L3R 2R7",0621-Retail and wholesale trade managers,Unknown,1,1
Ontario,    High Wage,Liberty Financial Group Inc.,"TORONTO, ON M1S 3L1","1211-Supervisors, general office and administrative support workers",Unknown,1,8
Ontario,    High Wage,"LiveFresh Staging & Design, Inc.","Toronto, ON M5V 0N1","0015-Senior managers - trade, broadcasting and other services, n.e.c.",Unknown,1,1
Ontario,    High Wage,M.A.Y. Cosmetics Inc.,"Concord, ON L4K 2C6",2174-Computer programmers and interactive media developers,Unknown,1,1
Ontario,    High Wage,Maybee Brothers Limited,"Scarborough, ON M1X 1C3",8612-Landscaping and grounds maintenance labourers,Unknown,1,3
Ontario,    High Wage,MEEDA ACCOUNTING PROFESSIONAL CORPORATION,"Brampton, ON L6T 5A2",1311-Accounting technicians and bookkeepers,Unknown,1,1
Ontario,    High Wage,Merchant,"Toronto, ON M6K  1Y","5131-Producers, directors, choreographers and related occupations",Corporation,3,3
Ontario,    High Wage,MRPA Enterprises Inc.,"Cornwall, ON K6H 6S1",0621-Retail and wholesale trade managers,Unknown,1,1
Ontario,    High Wage,NAILS 'R' US Supply LTD.,"Mississauga, ON L4W 1V7",1221-Administrative officers,Unknown,1,1
Ontario,    High Wage,Nanojot Inc.,"Brampton, ON L6Y 0P6",2281-Computer network technicians,Unknown,1,1
Ontario,    High Wage,NEAR PHARMACARE INC,"Portland, ON K0G 1V0",3131-Pharmacists,Unknown,1,1
Ontario,    High Wage,ONTARIO SKY JUMP,"Windsor, ON N8T 1E9",0113-Purchasing managers,Unknown,1,1
Ontario,    High Wage,OPC.TV INC,"Toronto, ON M6J 1C3","5131-Producers, directors, choreographers and related occupations",Unknown,1,1
Ontario,    High Wage,PALETTE FURNITURE,"WOODBRIDGE, ON L4L 5Z7",7441-Residential and commercial installers and servicers,Unknown,1,1
Ontario,    High Wage,Radke Films Ltd.,"Toronto, ON M6J 1C3","5131-Producers, directors, choreographers and related occupations",Corporation,2,2
Ontario,    High Wage,Relieve Consulting Services Canada Inc.,"Toronto, ON M4V 1K6",0211-Engineering managers,Unknown,1,1
Ontario,    High Wage,Remitbee Incorporated,"Mississauga, ON L5A 1W7","1123-Professional occupations in advertising, marketing and public relations",Unknown,1,1
Ontario,    High Wage,Renfrew Dollar Plus Store,"Renfrew, ON K7V 1R5","1123-Professional occupations in advertising, marketing and public relations",Unknown,1,1
Ontario,    High Wage,Revolver Films Inc.,"Toronto, ON M5V 2B3","5131-Producers, directors, choreographers and related occupations",Corporation,1,1
Ontario,    High Wage,S & U All Metal Corporation,"Scarborough, ON M1P 4V5",7233-Sheet metal workers,Unknown,1,1
Ontario,    High Wage,Sacorp Foreign Trade Co Ltd.,"Mississauga, ON L5T 1G5",0114-Other administrative services managers,Unknown,1,1
Ontario,    High Wage,Serino Architects Inc.,"Thunder Bay, ON P7B 1A4",2251-Architectural technologists and technicians,Unknown,1,1
Ontario,    High Wage,SHARK ART & DESIGN INK,"North York, ON M2M 3X6","0651-Managers in customer and personal services, n.e.c.",Unknown,1,1
Ontario,    High Wage,Skin and Bones Film Company,"TORONTO, ON M6J 1H6","5131-Producers, directors, choreographers and related occupations",Corporation,1,1
Ontario,    High Wage,SM SYMPOSIUM GROUP INC.,"MISSISSAUGA, ON L5L 3R8",0631-Restaurant and food service managers,Unknown,1,1
Ontario,    High Wage,"SOFT CITIZEN, INC","Toronto, ON M6J 1C3","5131-Producers, directors, choreographers and related occupations",Corporation,2,2
Ontario,    High Wage,Sparks Productions Incorporated,"TORONTO, ON M6K 3J1","5131-Producers, directors, choreographers and related occupations",Corporation,1,1
Ontario,    High Wage,SPOT ON SYSTEMS INC,"Ottawa, ON K1S 5N4","0124-Advertising, marketing and public relations managers",Unknown,1,1
Ontario,    High Wage,Squaredge Millwork Inc.,"Mississauga, ON L5T 2J2",7272-Cabinetmakers,Unknown,1,1
Ontario,    High Wage,Steam Films Inc.,"TORONTO, ON M5A 2N4","5131-Producers, directors, choreographers and related occupations",Partnership,1,1
Ontario,    High Wage,Suneeva Ltd.,"Toronto, ON M5B 2E7","5131-Producers, directors, choreographers and related occupations",Corporation,2,2
Ontario,    High Wage,SUNWING AIRLINES INC,"Toronto, ON M9W 1K6","2271-Air pilots, flight engineers and flying instructors",Unknown,2,58
Ontario,    High Wage,Super Asia Foods and Spices LTD,"Vaughan, ON L4H 5A1","1215-Supervisors, supply chain, tracking and scheduling co-ordination occupations",Unknown,1,1
Ontario,    High Wage,Sysco Canada Inc.,"Toronto, ON M9B 6J8",7511-Transport truck drivers,Unknown,1,10
Ontario,    High Wage,"SYSCO CANADA, INC.","Toronto, ON M9B 6J8",7511-Transport truck drivers,Corporation,1,20
Ontario,    High Wage,TOYTEXX INC.,"Markham, ON L3R 3W3",6211-Retail sales supervisors,Unknown,1,1
Ontario,    High Wage,Trylon TSF Inc.,"Elmira, ON N3B 0A6",7245-Telecommunications line and cable workers,Unknown,1,8
Ontario,    High Wage,VALUE EDGE EMPLOYMENT INC,"Brampton, ON L6P 2X2",1241-Administrative assistants,Unknown,1,1
Ontario,    High Wage,WASTEHAUL TRANSPORT INC,"MILTON, ON L9T 5X9",7511-Transport truck drivers,Unknown,1,1
Ontario,    High Wage,Wingell Hospitality Group Inc.,"Vanier, ON K1L 8A9",0601-Corporate sales managers,Unknown,1,1
Ontario,    High Wage,Xpert3D Metrology Ltd.,"Burlington, ON L7L 6A5",0601-Corporate sales managers,Unknown,1,1
Ontario,    High Wage,ZODIAC IMPEX INC.,"MISSISSAUGA, ON L5L 5Y4",0731-Managers in transportation,Unknown,1,1
Ontario,   Low Wage,11638106 Canada Inc,"Etobicoke, ON M9W 1P1",7511-Transport truck drivers,Unknown,1,5
Ontario,   Low Wage,1919836 Ontario Ltd.,"Mississauga, ON L5G 1C9",0631-Restaurant and food service managers,Unknown,1,1
Ontario,   Low Wage,2290511 ONTARIO INC,"NEW LISKEARD, ON P0J 1P0",6211-Retail sales supervisors,Unknown,1,1
Ontario,   Low Wage,2328150 ONTARIO INC.,"toronto, ON M2N 5S2",6322-Cooks,Unknown,1,1
Ontario,   Low Wage,2453709 ONTARIO INC.,"BRAMPTON, ON L6S 0C9",6322-Cooks,Unknown,1,1
Ontario,   Low Wage,2465855 Ontario Ltd.,"Toronto, ON M3B 3H2",8612-Landscaping and grounds maintenance labourers,Unknown,1,3
Ontario,   Low Wage,2555286  Ontario Inc,"Caledonia, ON N3W 1J1",6211-Retail sales supervisors,Unknown,1,1
Ontario,   Low Wage,2559907 ONTARIO INC.,"Mississauga, ON L4T 0A6",6311-Food service supervisors,Unknown,1,1
Ontario,   Low Wage,2577087 Ontario Inc,"Toronto, ON M1X 0C1",6315-Cleaning supervisors,Unknown,1,1
Ontario,   Low Wage,2706201 ONTARIO LTD.,"HANOVER, ON N4N 1P3",1221-Administrative officers,Unknown,1,1
Ontario,   Low Wage,2798952 Ontario Ltd,"Blenheim, ON N0P 1A0",6211-Retail sales supervisors,Unknown,1,1
Ontario,   Low Wage,9780343 Canada Inc.,"Ottawa, ON K1R 5N9",6311-Food service supervisors,Unknown,1,2
Ontario,   Low Wage,9780343 Canada Inc.,"Ottawa, ON K1R 5N9",6322-Cooks,Unknown,1,2
Ontario,   Low Wage,Acrylic Fabricators Ltd,"CONCORD, ON L4K 1L3",9417-Machining tool operators,Unknown,1,1
Ontario,   Low Wage,Affiliated Tradesmen (1987) Inc.,"Ottawa, ON K1E 1C9",7611-Construction trades helpers and labourers,Unknown,1,1
Ontario,   Low Wage,APS Metal Industries,"Pickering, ON L1W 3N7",7233-Sheet metal workers,Unknown,1,1
Ontario,   Low Wage,AUTOLINX EXPRESS INC.,"MILTON, ON L9T 2V6","1215-Supervisors, supply chain, tracking and scheduling co-ordination occupations",Unknown,1,1
Ontario,   Low Wage,Bairrada Churrasqueira Grill Inc.,"Toronto, ON M6H 1A7",6322-Cooks,Corporation,1,1
Ontario,   Low Wage,"Bayview Sheet Metal, Heating & Air Conditioning Inc.","London, ON N5W 5W4",7235-Structural metal and platework fabricators and fitters,Unknown,1,1
Ontario,   Low Wage,BSC Global Inc.,"Markham, ON L3R 9R5",7452-Material handlers,Unknown,1,1
Ontario,   Low Wage,CHIN TAI GINSENG CO. LTD.,"RICHMOND HILL, ON L4B 1C8",7514-Delivery and courier service drivers,Unknown,1,1
Ontario,   Low Wage,CHIN TAI GINSENG CO. LTD.,"RICHMOND HILL, ON L4B 1C8","9617-Labourers in food, beverage and associated products processing",Unknown,1,1
Ontario,   Low Wage,Depot Of Roofing Supplies Inc.,"TORONTO, ON M1V 4S9",7452-Material handlers,Unknown,1,1
Ontario,   Low Wage,DR Foam Insulation Ltd,"South River, ON P0A 1X0",7611-Construction trades helpers and labourers,Unknown,1,1
Ontario,   Low Wage,Dr. Nariman Jafari Dentistry Professional Corp.,"Belleville, ON K8N 1E3",3411-Dental assistants,Corporation,1,3
Ontario,   Low Wage,ECS Solutions Inc,"Orangeville, ON L9W 5E7",9532-Furniture and fixture assemblers and inspectors,Unknown,1,1
Ontario,   Low Wage,EVOLVE VEHICLE SERVICE INC.,"Markham, ON L3P 7R4","7321-Automotive service technicians, truck and bus mechanics and mechanical repairers",Unknown,1,1
Ontario,   Low Wage,Fiera Foods Company,"Toronto, ON M9M 2X5","9213-Supervisors, food, beverage and associated products processing",Unknown,1,1
Ontario,   Low Wage,Friends Stucco & Siding Ltd.,"Bolton, ON L7C 3B9",1221-Administrative officers,Unknown,1,1
Ontario,   Low Wage,GRD Haulers Inc.,"Caledon, ON L7C 4E7",7511-Transport truck drivers,Unknown,1,1
Ontario,   Low Wage,HNM Logistics Inc.,"Mississauga, ON L4W 1G7",1311-Accounting technicians and bookkeepers,Unknown,1,1
Ontario,   Low Wage,I.C.S. (Lacroix) Lumber Inc.,"Hearst, ON P0L 1N0",7312-Heavy-duty equipment mechanics,Unknown,1,2
Ontario,   Low Wage,International Trucking Incorporated,"Cambridge, ON N3H 4R7","1215-Supervisors, supply chain, tracking and scheduling co-ordination occupations",Unknown,1,1
Ontario,   Low Wage,Janu Dev Corporation,"Elora, ON N0B 1S0",1221-Administrative officers,Unknown,1,1
Ontario,   Low Wage,Jay Framing INC,"Milton, ON L9T 8J9",7271-Carpenters,Unknown,1,1
Ontario,   Low Wage,KG Graphic Finishers Inc.,"Oakville, ON L6H 5V9",7381-Printing press operators,Unknown,1,1
Ontario,   Low Wage,Leon's Furniture Ltd.,"North York, ON M9N 2V6",1221-Administrative officers,Unknown,1,1
Ontario,   Low Wage,M.H.P.C Property Services Inc.,"Mississauga, ON L4X 2C8",8612-Landscaping and grounds maintenance labourers,Unknown,1,3
Ontario,   Low Wage,Mian Investments Inc.,"Mississauga, ON L5M 4Y5",1431-Accounting and related clerks,Unknown,1,1
Ontario,   Low Wage,Moorhead Investment Group Ltd,"Fergus, ON N1M 3N7",6311-Food service supervisors,Unknown,1,2
Ontario,   Low Wage,NAILS 'R' US Supply LTD.,"Mississauga, ON L4W 1V7",7452-Material handlers,Unknown,1,1
Ontario,   Low Wage,Number 1 Mississauga Auto Collision Ltd,"Mississauga, ON L5C 1T8",1241-Administrative assistants,Unknown,1,1
Ontario,   Low Wage,Omland Hospitality Products Ltd.,"Mississauga, ON L5N 6M6","1211-Supervisors, general office and administrative support workers",Unknown,1,1
Ontario,   Low Wage,Ontario Impex of Canada Inc.,"Mississauga, ON L5S 1X7",2211-Chemical technologists and technicians,Unknown,1,1
Ontario,   Low Wage,Orlick Industries Limited,"Hamilton, ON L8H 5Y4",9417-Machining tool operators,Unknown,1,4
Ontario,   Low Wage,PEOPLE FIRST PIZZA CORPORATION,"London, ON N6H 5L6",1311-Accounting technicians and bookkeepers,Unknown,1,1
Ontario,   Low Wage,PSP FABRICATING INC,"Barrie, ON L4N 8R8","9217-Supervisors, textile, fabric, fur and leather products processing and manufacturing",Unknown,1,1
Ontario,   Low Wage,Quality & Design Stairs Corporation,"Concord, ON L4K 2P2",7237-Welders and related machine operators,Unknown,1,1
Ontario,   Low Wage,Redberry Crown Restaurants LP,"Mississauga, ON L4W 5L1",0631-Restaurant and food service managers,Unknown,1,1
Ontario,   Low Wage,Simertech Constructions Ltd.,"Windsor, ON N9B 3Y5",7611-Construction trades helpers and labourers,Unknown,1,1
Ontario,   Low Wage,SQM JANITORIAL SERVICES INC,"Mississaua, ON L5T 2H5",1112-Financial and investment analysts,Unknown,1,1
Ontario,   Low Wage,SUNSHINE JANITORIAL,"LASALLE, ON N9H 0L8",6731-Light duty cleaners,Unknown,1,1
Ontario,   Low Wage,Taryan Real Estate Corp.,"Brampton, ON L6X 5P3",1241-Administrative assistants,Unknown,1,1
Ontario,   Low Wage,Toronto Korean Presbyterian Church,"North York, ON M3B 2R2",1241-Administrative assistants,Unknown,1,1
Ontario,   Low Wage,U.FAROOQ VETERINARY PROFESSIONAL CORPORATION,"Kingston, ON K7P 0L5",1221-Administrative officers,Unknown,1,1
Ontario,   Low Wage,unis technologies (canada) ltd,"markham, ON L3R 6E7",5241-Graphic designers and illustrators,Unknown,1,1
Ontario,   Low Wage,W. S. Morgan Construction Limited,"Parry Sound, ON P2A 2K7",7271-Carpenters,Unknown,1,2
Ontario,   Low Wage,WARDEN WOODS PHARMACY,"Scarborough, ON M1L 1P2",6211-Retail sales supervisors,Unknown,1,1
Ontario,   Low Wage,Willowlee Sod Farms Limited,"Ameliasburgh, ON K0K 1A0",8612-Landscaping and grounds maintenance labourers,Unknown,1,4
Ontario,  Primary Agriculture,1820200 Ontario Limited O/A Armstrong ManorFarm,"Caledon, ON L7C 2M6",8431-General farm workers,Partnership,1,1
Ontario,  Primary Agriculture,PATERNO NURSERIES INC,"Dundas, ON L9H 5E2",8432-Nursery and greenhouse workers,Unknown,1,1
Ontario, Global Talent Stream,DEVREV CLOUD (CANADA) INC,"Toronto, ON M5K 0A1",0213-Computer and information systems managers,Corporation,1,1
Ontario, Global Talent Stream,Happiest Minds Technologies Limited,"TORONTO, ON M2N  6K",2173-Software engineers and designers,Corporation,1,2
Ontario, Global Talent Stream,Renaissance Learning of Canada Co.,"Aurora, ON L4G 4C4",2173-Software engineers and designers,Corporation,1,1
Manitoba,    High Wage,10009728 MANIOTBA LTD,"LAC DU BONNET, MB R0E 1A0",6315-Cleaning supervisors,Unknown,1,2
Manitoba,    High Wage,Dhindsa Transport Company Ltd,"Winnipeg, MB R2C 2Z2",1221-Administrative officers,Unknown,1,1
Manitoba,    High Wage,KPIC Maintenance Services Inc.,"Winnipeg, MB R3P 1B3",7311-Construction millwrights and industrial mechanics,Unknown,1,2
Manitoba,    High Wage,Pot Life Inc,"Winnipeg, MB R2L 1L7",0621-Retail and wholesale trade managers,Unknown,1,1
Manitoba,    High Wage,Roadino Transport Inc.,"Winnipeg, MB R2R 0H3",7511-Transport truck drivers,Unknown,1,6
Manitoba,    High Wage,Rowan and Hedy Technology Ltd.,"Winnipeg, MB R3Y 0B7",6221-Technical sales specialists - wholesale trade,Unknown,1,1
Manitoba,    High Wage,RPM Construction Group Inc,"WINNIPEG, MB R2P 1X7","7372-Drillers and blasters - surface mining, quarrying and construction",Unknown,1,2
Manitoba,    High Wage,Sehira Renovation LTD,"Winnipeg, MB R2W 2N3",1221-Administrative officers,Unknown,1,1
Manitoba,   Low Wage,4115155 Manitoba Ltd.,"Portage la Prairie, MB R1N 0P3",6322-Cooks,Unknown,1,3
Manitoba,   Low Wage,6826068 MANITOBA LTD.,"KILLARNEY, MB R0K 1G0","6711-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,1
Manitoba,   Low Wage,7443707 Manitoba Inc.,"Minnedosa, MB R0J 1E0",6311-Food service supervisors,Unknown,1,1
Manitoba,   Low Wage,A.A. Khan Enterprises Incorporated,"Anola, MB R0E 0A0",6611-Cashiers,Unknown,1,1
Manitoba,   Low Wage,Electra Sign Ltd.,"Winnipeg, MB R2X 0A1","9537-Other products assemblers, finishers and inspectors",Unknown,1,1
Manitoba,   Low Wage,Tropicana Investments Ltd.,"STEINBACH, MB R5G 1P9",0632-Accommodation service managers,Unknown,1,1
Saskatchewan,   Low Wage,102118366 SASKATCHEWAN LTD.,"Fillmore, SK S0G 1N0",6311-Food service supervisors,Unknown,1,1
Saskatchewan,   Low Wage,102121217 Saskatchewan Inc.,"Dorintosh, SK S0M 0T0",6322-Cooks,Unknown,1,3
Saskatchewan,   Low Wage,HAKKA EXPRESS INC.,"Saskatoon, SK S7L 7K2",6311-Food service supervisors,Unknown,1,1
Saskatchewan,   Low Wage,LAL construction Ltd.,"moose jaw, SK S6H 1T8",7611-Construction trades helpers and labourers,Unknown,1,2
Saskatchewan,   Low Wage,Meadow lake Foods INC,"Meadow lake, SK S9X 1Y5","6711-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,1
Alberta,    High Wage,2124530 Alberta Ltd.,"Redcliff, AB T0J 2P0",0711-Construction managers,Unknown,1,1
Alberta,    High Wage,Absolute Management Company Ltd.,"Calgary, AB T3A 5V2",1121-Human resources professionals,Unknown,1,1
Alberta,    High Wage,Alpha Phenomics Inc.,"Edmonton, AB T6H 3P6","0013-Senior managers - financial, communications and other business services",Unknown,1,1
Alberta,    High Wage,Ambience Crafts Inc.,"Edmonton, AB T5H 2M5",0621-Retail and wholesale trade managers,Unknown,1,1
Alberta,    High Wage,BAINS ACCOUNTING & TAX SOLUTIONS INC.,"EDMONTON, AB T6X 2L8",1311-Accounting technicians and bookkeepers,Unknown,1,1
